fixture_id,site_id,site_code,jurisdiction_id,jurisdiction_code,psgc_code,catalog_presence,fixture_family,provenance_source,introducing_commit,purpose,current_status,effective_from,effective_to,identity_classification,proposed_disposition,realistic_mapping_status,notes
39049810-9ed0-cf23-d9c5-0941c4c4be5a,34a46012-ad52-00e4-243d-6dd3d112184c,SAMPLE-METRO-MANILA-1381000000-01,f7a1b4b9-17a9-89de-5059-f72779616f23,PH-PSGC-1381000000,1381000000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
f5c3bb5c-e67b-548f-4b13-2b1f9658a262,fa3dad37-c05c-662b-3e4a-4baac11dfbc0,SAMPLE-METRO-MANILA-1381000000-02,f7a1b4b9-17a9-89de-5059-f72779616f23,PH-PSGC-1381000000,1381000000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
4ab305f2-6208-c5de-458a-421c06f0abc4,e1f70cdf-1f12-43cd-9e67-67e404cd0d72,SAMPLE-METRO-MANILA-1381100000-01,7c764a09-cda0-c864-5cf4-1e81ed8cdc71,PH-PSGC-1381100000,1381100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
b08ef13f-f446-e61e-0a18-1c30c31218ce,e578256e-c2ed-123d-a39f-c359fa4262bb,SAMPLE-METRO-MANILA-1381100000-02,7c764a09-cda0-c864-5cf4-1e81ed8cdc71,PH-PSGC-1381100000,1381100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
3d33032d-45ac-82e4-e6df-640716e6f26d,fa3fa5f3-add6-ab78-29af-60a7710a06d5,SAMPLE-METRO-MANILA-1381200000-01,20650612-8f91-3b4a-bba8-5d8afe29ef5a,PH-PSGC-1381200000,1381200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
186003d7-34fb-b06d-e62e-0eaf64293788,60de772d-1b61-4a67-8ab8-aec48a24f863,SAMPLE-METRO-MANILA-1381200000-02,20650612-8f91-3b4a-bba8-5d8afe29ef5a,PH-PSGC-1381200000,1381200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
61e2eab0-408f-f86f-cc20-aea57b477691,030f9a94-8ada-08c5-43ac-6e20ee6124a3,SAMPLE-METRO-MANILA-1381300000-01,79893901-65d3-7c29-0099-25e937a7c8c9,PH-PSGC-1381300000,1381300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
73165dbb-5c96-b02f-5547-10f1d0b808b2,9df43f64-5e4c-6b1a-938f-e61bed27f22b,SAMPLE-METRO-MANILA-1381300000-02,79893901-65d3-7c29-0099-25e937a7c8c9,PH-PSGC-1381300000,1381300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
b7fe0681-9e4d-a7ef-6da4-346406ff3f99,a9e74e85-2bd2-7d17-92ab-571c9cc61c5c,SAMPLE-METRO-MANILA-1381400000-01,d20727ab-9024-d233-ab75-3d49245b452c,PH-PSGC-1381400000,1381400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
b5177b5b-6938-ca30-414c-c1125958c56a,51113591-81ac-8361-9ac2-e20bff86bfbd,SAMPLE-METRO-MANILA-1381400000-02,d20727ab-9024-d233-ab75-3d49245b452c,PH-PSGC-1381400000,1381400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
71c88171-db76-4a00-9aea-7d15ee4b143f,f0fa69f2-995b-8c90-d42d-111ece155afe,SAMPLE-METRO-MANILA-1381500000-01,c7514a40-c898-f3a2-0bfa-530b26daa273,PH-PSGC-1381500000,1381500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
43a506f7-ec06-d71b-c0d2-e3226ab015e9,a12025ae-0397-237c-04e1-7bc5cb47e776,SAMPLE-METRO-MANILA-1381500000-02,c7514a40-c898-f3a2-0bfa-530b26daa273,PH-PSGC-1381500000,1381500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
5652a7e0-0056-bca1-82ec-d95765f57d25,481d7dc4-9b44-a116-2279-e3cf999c0818,SAMPLE-METRO-MANILA-1381600000-01,d76be411-27a4-4571-200c-44ed287315b2,PH-PSGC-1381600000,1381600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
7c3cee78-4915-1dd2-157c-8f1797e3b92a,094f468b-8d2d-31db-9269-2c3061866781,SAMPLE-METRO-MANILA-1381600000-02,d76be411-27a4-4571-200c-44ed287315b2,PH-PSGC-1381600000,1381600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
d9eefbe0-cd01-07c4-8028-99eb3b05321f,53848b19-5afd-29af-8e0b-1f697b0c3478,SAMPLE-METRO-MANILA-1381700000-01,a1ce87de-5a3c-403f-36d5-58cc52ae72e9,PH-PSGC-1381700000,1381700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
012346f8-3095-1710-ce1b-5738e864c8f9,d440be0e-07eb-d38e-46bd-9847b34f5b83,SAMPLE-METRO-MANILA-1381700000-02,a1ce87de-5a3c-403f-36d5-58cc52ae72e9,PH-PSGC-1381700000,1381700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
