fixture_id,site_group_id,site_group_code,fixture_code,fixture_name,site_type,jurisdiction_id,lgu_code,catalog_presence,fixture_family,provenance_source,introducing_commit,purpose,current_status,public_lookup_enabled,payment_enabled,identity_classification,proposed_disposition,realistic_mapping_status,notes
71243251-eb31-0807-3853-b01cf95cd49c,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380800000-02,Synthetic Muntinlupa Sample Site 2,OPEN_LOT,d7ef112d-06ee-b57c-34b6-fae8c457a0c6,1380800000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
09f1799f-c663-9ce4-1e2c-ce3ba8b19f6b,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380900000-01,Synthetic Navotas Sample Site 1,OPEN_LOT,b686bef0-ee82-34ea-b328-387d3bd89632,1380900000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
1c677bec-5c6a-073b-91ae-0150a353b0ea,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380900000-02,Synthetic Navotas Sample Site 2,OPEN_LOT,b686bef0-ee82-34ea-b328-387d3bd89632,1380900000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
34a46012-ad52-00e4-243d-6dd3d112184c,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381000000-01,Synthetic Para̱aque Sample Site 1,OPEN_LOT,f7a1b4b9-17a9-89de-5059-f72779616f23,1381000000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
fa3dad37-c05c-662b-3e4a-4baac11dfbc0,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381000000-02,Synthetic Para̱aque Sample Site 2,OPEN_LOT,f7a1b4b9-17a9-89de-5059-f72779616f23,1381000000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
e1f70cdf-1f12-43cd-9e67-67e404cd0d72,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381100000-01,Synthetic Pasay Sample Site 1,OPEN_LOT,7c764a09-cda0-c864-5cf4-1e81ed8cdc71,1381100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
e578256e-c2ed-123d-a39f-c359fa4262bb,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381100000-02,Synthetic Pasay Sample Site 2,OPEN_LOT,7c764a09-cda0-c864-5cf4-1e81ed8cdc71,1381100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
fa3fa5f3-add6-ab78-29af-60a7710a06d5,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381200000-01,Synthetic Pasig Sample Site 1,OPEN_LOT,20650612-8f91-3b4a-bba8-5d8afe29ef5a,1381200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
60de772d-1b61-4a67-8ab8-aec48a24f863,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381200000-02,Synthetic Pasig Sample Site 2,OPEN_LOT,20650612-8f91-3b4a-bba8-5d8afe29ef5a,1381200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
030f9a94-8ada-08c5-43ac-6e20ee6124a3,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381300000-01,Synthetic Quezon City Sample Site 1,OPEN_LOT,79893901-65d3-7c29-0099-25e937a7c8c9,1381300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
9df43f64-5e4c-6b1a-938f-e61bed27f22b,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381300000-02,Synthetic Quezon City Sample Site 2,OPEN_LOT,79893901-65d3-7c29-0099-25e937a7c8c9,1381300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
a9e74e85-2bd2-7d17-92ab-571c9cc61c5c,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381400000-01,Synthetic San Juan Sample Site 1,OPEN_LOT,d20727ab-9024-d233-ab75-3d49245b452c,1381400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
51113591-81ac-8361-9ac2-e20bff86bfbd,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381400000-02,Synthetic San Juan Sample Site 2,OPEN_LOT,d20727ab-9024-d233-ab75-3d49245b452c,1381400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
f0fa69f2-995b-8c90-d42d-111ece155afe,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381500000-01,Synthetic Taguig Sample Site 1,OPEN_LOT,c7514a40-c898-f3a2-0bfa-530b26daa273,1381500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
a12025ae-0397-237c-04e1-7bc5cb47e776,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381500000-02,Synthetic Taguig Sample Site 2,OPEN_LOT,c7514a40-c898-f3a2-0bfa-530b26daa273,1381500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
481d7dc4-9b44-a116-2279-e3cf999c0818,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381600000-01,Synthetic Valenzuela Sample Site 1,OPEN_LOT,d76be411-27a4-4571-200c-44ed287315b2,1381600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
094f468b-8d2d-31db-9269-2c3061866781,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381600000-02,Synthetic Valenzuela Sample Site 2,OPEN_LOT,d76be411-27a4-4571-200c-44ed287315b2,1381600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
53848b19-5afd-29af-8e0b-1f697b0c3478,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381700000-01,Synthetic Pateros Sample Site 1,OPEN_LOT,a1ce87de-5a3c-403f-36d5-58cc52ae72e9,1381700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
d440be0e-07eb-d38e-46bd-9847b34f5b83,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1381700000-02,Synthetic Pateros Sample Site 2,OPEN_LOT,a1ce87de-5a3c-403f-36d5-58cc52ae72e9,1381700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
